t x1 x2 w1 w2 w3
0.191000 0.532314 0.626066 2.05119e-09 0 1
0.192000 0.532521 0.625688 2.05119e-09 0 1
0.193000 0.532611 0.625523 2.05119e-09 0 1
0.194000 0.532896 0.625002 2.05119e-09 0 1
0.195000 0.533104 0.624624 2.05119e-09 0 1
0.196000 0.533194 0.62446 2.05119e-09 0 1
0.197000 0.533481 0.62394 2.05119e-09 0 1
0.198000 0.533689 0.623563 2.05119e-09 0 1
0.199000 0.53378 0.623399 2.05119e-09 0 1
0.200000 0.534068 0.622881 2.05119e-09 0 1
0.201000 0.534277 0.622505 2.05119e-09 0 1
0.202000 0.534368 0.622342 2.05119e-09 0 1
0.203000 0.534658 0.621825 2.05119e-09 0 1
0.204000 0.534867 0.62145 2.05119e-09 0 1
0.205000 0.534959 0.621287 2.05119e-09 0 1
0.206000 0.535249 0.620772 2.05119e-09 0 1
0.207000 0.53546 0.620398 2.05119e-09 0 1
0.208000 0.535552 0.620235 2.05119e-09 0 1
0.209000 0.535843 0.619721 2.05119e-09 0 1
0.210000 0.536055 0.619349 2.05119e-09 0 1
0.211000 0.536147 0.619187 2.05119e-09 0 1
0.212000 0.53644 0.618674 2.05119e-09 0 1
0.213000 0.536652 0.618303 2.05119e-09 0 1
0.214000 0.536745 0.618141 2.05119e-09 0 1
0.215000 0.537038 0.617629 2.05119e-09 0 1
0.216000 0.537252 0.617259 2.05119e-09 0 1
0.217000 0.537345 0.617098 2.05119e-09 0 1
0.218000 0.53764 0.616588 2.05119e-09 0 1
0.219000 0.537854 0.616218 2.05119e-09 0 1
0.220000 0.537947 0.616057 2.05119e-09 0 1
0.221000 0.538243 0.615549 2.05119e-09 0 1
0.222000 0.538458 0.615181 2.05119e-09 0 1
0.223000 0.538552 0.61502 2.05119e-09 0 1
0.224000 0.538849 0.614513 2.05119e-09 0 1
0.225000 0.539065 0.614146 2.05119e-09 0 1
0.226000 0.539159 0.613986 2.05119e-09 0 1
0.227000 0.539457 0.61348 2.05119e-09 0 1
0.228000 0.539674 0.613114 2.05119e-09 0 1
0.229000 0.539768 0.612954 2.05119e-09 0 1
0.230000 0.540068 0.61245 2.05119e-09 0 1
0.231000 0.540285 0.612084 2.05119e-09 0 1
0.232000 0.54038 0.611925 2.05119e-09 0 1
0.233000 0.54068 0.611422 2.05119e-09 0 1
0.234000 0.540899 0.611058 2.05119e-09 0 1
0.235000 0.540994 0.610899 2.05119e-09 0 1
0.236000 0.541296 0.610398 2.05119e-09 0 1
0.237000 0.541515 0.610035 2.05119e-09 0 1
0.238000 0.54161 0.609876 2.05119e-09 0 1
0.239000 0.541913 0.609376 2.05119e-09 0 1
0.240000 0.542133 0.609014 2.05119e-09 0 1
0.241000 0.542229 0.608856 2.05119e-09 0 1
0.242000 0.542533 0.608357 2.05119e-09 0 1
0.243000 0.542754 0.607996 2.05119e-09 0 1
0.244000 0.54285 0.607839 2.05119e-09 0 1
0.245000 0.543156 0.607341 2.05119e-09 0 1
0.246000 0.543377 0.606981 2.05119e-09 0 1
0.247000 0.543474 0.606824 2.05119e-09 0 1
0.248000 0.54378 0.606328 2.05119e-09 0 1
0.249000 0.544003 0.605969 2.05119e-09 0 1
0.250000 0.5441 0.605812 2.05119e-09 0 1
0.251000 0.544407 0.605318 2.05119e-09 0 1
0.252000 0.544631 0.60496 2.05119e-09 0 1
0.253000 0.544728 0.604803 2.05119e-09 0 1
0.254000 0.545037 0.60431 2.05119e-09 0 1
0.255000 0.545261 0.603953 2.05119e-09 0 1
0.256000 0.545359 0.603797 2.05119e-09 0 1
0.257000 0.545669 0.603305 2.05119e-09 0 1
0.258000 0.545894 0.602949 2.05119e-09 0 1
0.259000 0.545992 0.602794 2.05119e-09 0 1
0.260000 0.546303 0.602304 2.05119e-09 0 1
0.261000 0.546529 0.601948 2.05119e-09 0 1
0.262000 0.546627 0.601794 2.05119e-09 0 1
0.263000 0.54694 0.601304 2.05119e-09 0 1
0.264000 0.547166 0.60095 2.05119e-09 0 1
0.265000 0.547265 0.600796 2.05119e-09 0 1
0.266000 0.547578 0.600308 2.05119e-09 0 1
0.267000 0.547806 0.599955 2.05119e-09 0 1
0.268000 0.547905 0.599801 2.05119e-09 0 1
0.269000 0.54822 0.599315 2.05119e-09 0 1
0.270000 0.548448 0.598963 2.05119e-09 0 1
0.271000 0.548548 0.598809 2.05119e-09 0 1
0.272000 0.548864 0.598324 2.05119e-09 0 1
0.273000 0.549093 0.597973 2.05119e-09 0 1
0.274000 0.549193 0.59782 2.05119e-09 0 1
0.275000 0.54951 0.597336 2.05119e-09 0 1
0.276000 0.54974 0.596986 2.05119e-09 0 1
0.277000 0.54984 0.596833 2.05119e-09 0 1
0.278000 0.550158 0.596351 2.05119e-09 0 1
0.279000 0.550389 0.596002 2.05119e-09 0 1
0.280000 0.55049 0.59585 2.05119e-09 0 1
0.281000 0.550809 0.595369 2.05119e-09 0 1
0.282000 0.551041 0.595021 2.05119e-09 0 1
0.283000 0.551142 0.594869 2.05119e-09 0 1
0.284000 0.551462 0.594389 2.05119e-09 0 1
0.285000 0.551695 0.594042 2.05119e-09 0 1
0.286000 0.551797 0.593891 2.05119e-09 0 1
0.287000 0.552118 0.593413 2.05119e-09 0 1
0.288000 0.552351 0.593066 2.05119e-09 0 1
0.289000 0.552453 0.592915 2.05119e-09 0 1
0.290000 0.552776 0.592439 2.05119e-09 0 1
0.291000 0.55301 0.592093 2.05119e-09 0 1
0.292000 0.553113 0.591943 2.05119e-09 0 1
0.293000 0.553437 0.591467 2.05119e-09 0 1
0.294000 0.553672 0.591123 2.05119e-09 0 1
0.295000 0.553775 0.590973 2.05119e-09 0 1
0.296000 0.5541 0.590499 2.05119e-09 0 1
0.297000 0.554335 0.590156 2.05119e-09 0 1
0.298000 0.554439 0.590006 2.05119e-09 0 1
0.299000 0.554765 0.589533 2.05119e-09 0 1
0.300000 0.555002 0.589191 2.05119e-09 0 1
0.301000 0.555105 0.589042 2.05119e-09 0 1
0.302000 0.555433 0.58857 2.05119e-09 0 1
0.303000 0.55567 0.588229 2.05119e-09 0 1
0.304000 0.555774 0.58808 2.05119e-09 0 1
0.305000 0.556103 0.58761 2.05119e-09 0 1
0.306000 0.556341 0.58727 2.05119e-09 0 1
0.307000 0.556445 0.587121 2.05119e-09 0 1
0.308000 0.556775 0.586653 2.05119e-09 0 1
0.309000 0.557015 0.586313 2.05119e-09 0 1
0.310000 0.557119 0.586165 2.05119e-09 0 1
0.311000 0.55745 0.585698 2.05119e-09 0 1
0.312000 0.55769 0.58536 2.05119e-09 0 1
0.313000 0.557795 0.585212 2.05119e-09 0 1
0.314000 0.558127 0.584746 2.05119e-09 0 1
0.315000 0.558369 0.584409 2.05119e-09 0 1
0.316000 0.558474 0.584262 2.05119e-09 0 1
0.317000 0.558807 0.583797 2.05119e-09 0 1
0.318000 0.559049 0.58346 2.05119e-09 0 1
0.319000 0.559155 0.583314 2.05119e-09 0 1
0.320000 0.559489 0.58285 2.05119e-09 0 1
0.321000 0.559732 0.582515 2.05119e-09 0 1
0.322000 0.559838 0.582369 2.05119e-09 0 1
0.323000 0.560174 0.581907 2.05119e-09 0 1
0.324000 0.560418 0.581572 2.05119e-09 0 1
0.325000 0.560524 0.581426 2.05119e-09 0 1
0.326000 0.560861 0.580966 2.05119e-09 0 1
0.327000 0.561106 0.580632 2.05119e-09 0 1
0.328000 0.561212 0.580487 2.05119e-09 0 1
0.329000 0.56155 0.580027 2.05119e-09 0 1
0.330000 0.561796 0.579695 2.05119e-09 0 1
0.331000 0.561903 0.57955 2.05119e-09 0 1
0.332000 0.562242 0.579092 2.05119e-09 0 1
0.333000 0.562489 0.57876 2.05119e-09 0 1
0.334000 0.562596 0.578616 2.05119e-09 0 1
0.335000 0.562937 0.578159 2.05119e-09 0 1
0.336000 0.563184 0.577828 2.05119e-09 0 1
0.337000 0.563292 0.577684 2.05119e-09 0 1
0.338000 0.563633 0.577229 2.05119e-09 0 1
0.339000 0.563881 0.576899 2.05119e-09 0 1
0.340000 0.56399 0.576755 2.05119e-09 0 1
0.341000 0.564333 0.576301 2.05119e-09 0 1
0.342000 0.564581 0.575973 2.05119e-09 0 1
0.343000 0.56469 0.575829 2.05119e-09 0 1
0.344000 0.565034 0.575376 2.05119e-09 0 1
0.345000 0.565284 0.575049 2.05119e-09 0 1
0.346000 0.565393 0.574906 2.05119e-09 0 1
0.347000 0.565738 0.574454 2.05119e-09 0 1
0.348000 0.565989 0.574128 2.05119e-09 0 1
0.349000 0.566098 0.573985 2.05119e-09 0 1
0.350000 0.566445 0.573535 2.05119e-09 0 1
0.351000 0.566696 0.573209 2.05119e-09 0 1
0.352000 0.566806 0.573067 2.05119e-09 0 1
0.353000 0.567154 0.572618 2.05119e-09 0 1
0.354000 0.567406 0.572293 2.05119e-09 0 1
0.355000 0.567516 0.572152 2.05119e-09 0 1
0.356000 0.567865 0.571704 2.05119e-09 0 1
0.357000 0.568118 0.57138 2.05119e-09 0 1
0.358000 0.568229 0.571239 2.05119e-09 0 1
0.359000 0.568579 0.570793 2.05119e-09 0 1
0.360000 0.568833 0.57047 2.05119e-09 0 1
0.361000 0.568944 0.570329 2.05119e-09 0 1
0.362000 0.569295 0.569884 2.05119e-09 0 1
0.363000 0.56955 0.569562 2.05119e-09 0 1
0.364000 0.569661 0.569422 2.05119e-09 0 1
0.365000 0.570014 0.568978 2.05119e-09 0 1
0.366000 0.57027 0.568657 2.05119e-09 0 1
0.367000 0.570381 0.568517 2.05119e-09 0 1
0.368000 0.570735 0.568075 2.05119e-09 0 1
0.369000 0.570992 0.567755 2.05119e-09 0 1
0.370000 0.571104 0.567615 2.05119e-09 0 1
0.371000 0.571459 0.567174 2.05119e-09 0 1
0.372000 0.571716 0.566855 2.05119e-09 0 1
0.373000 0.571829 0.566716 2.05119e-09 0 1
0.374000 0.572185 0.566276 2.05119e-09 0 1
0.375000 0.572443 0.565958 2.05119e-09 0 1
0.376000 0.572556 0.565819 2.05119e-09 0 1
0.377000 0.572913 0.565381 2.05119e-09 0 1
0.378000 0.573173 0.565064 2.05119e-09 0 1
0.379000 0.573286 0.564925 2.05119e-09 0 1
0.380000 0.573644 0.564488 2.05119e-09 0 1
0.381000 0.573905 0.564172 2.05119e-09 0 1
0.382000 0.574018 0.564034 2.05119e-09 0 1
0.383000 0.574378 0.563598 2.05119e-09 0 1
0.384000 0.574639 0.563283 2.05119e-09 0 1
0.385000 0.574753 0.563145 2.05119e-09 0 1
0.386000 0.575114 0.562711 2.05119e-09 0 1
0.387000 0.575376 0.562396 2.05119e-09 0 1
0.388000 0.57549 0.562259 2.05119e-09 0 1
0.389000 0.575852 0.561826 2.05119e-09 0 1
0.390000 0.576115 0.561513 2.05119e-09 0 1
0.391000 0.57623 0.561376 2.05119e-09 0 1
0.392000 0.576593 0.560944 2.05119e-09 0 1
0.393000 0.576857 0.560631 2.05119e-09 0 1
0.394000 0.576972 0.560495 2.05119e-09 0 1
0.395000 0.577337 0.560064 2.05119e-09 0 1
0.396000 0.577601 0.559753 2.05119e-09 0 1
0.397000 0.577717 0.559617 2.05119e-09 0 1
0.398000 0.578083 0.559188 2.05119e-09 0 1
0.399000 0.578348 0.558877 2.05119e-09 0 1
0.400000 0.578464 0.558741 3.56109e-09 0 1
0.401000 0.578831 0.558313 3.56109e-09 0 1
0.402000 0.579097 0.558004 3.56109e-09 0 1
0.403000 0.579214 0.557868 3.56109e-09 0 1
0.404000 0.579582 0.557442 3.56109e-09 0 1
0.405000 0.579849 0.557133 3.56109e-09 0 1
0.406000 0.579966 0.556998 3.56109e-09 0 1
0.407000 0.580335 0.556573 3.56109e-09 0 1
0.408000 0.580603 0.556265 3.56109e-09 0 1
0.409000 0.58072 0.55613 3.56109e-09 0 1
0.410000 0.581091 0.555706 3.56109e-09 0 1
0.411000 0.58136 0.555399 3.56109e-09 0 1
0.412000 0.581478 0.555265 3.56109e-09 0 1
0.413000 0.581849 0.554843 3.56109e-09 0 1
0.414000 0.582119 0.554537 3.56109e-09 0 1
0.415000 0.582237 0.554403 3.56109e-09 0 1
0.416000 0.58261 0.553981 3.56109e-09 0 1
0.417000 0.582881 0.553676 3.56109e-09 0 1
0.418000 0.582999 0.553543 3.56109e-09 0 1
0.419000 0.583374 0.553123 3.56109e-09 0 1
0.420000 0.583645 0.552819 3.56109e-09 0 1
0.421000 0.583764 0.552686 3.56109e-09 0 1
0.422000 0.584139 0.552267 3.56109e-09 0 1
0.423000 0.584412 0.551964 3.56109e-09 0 1
0.424000 0.584531 0.551831 3.56109e-09 0 1
0.425000 0.584908 0.551413 3.56109e-09 0 1
0.426000 0.585181 0.551111 3.56109e-09 0 1
0.427000 0.585301 0.550979 3.56109e-09 0 1
0.428000 0.585679 0.550563 3.56109e-09 0 1
0.429000 0.585953 0.550261 3.56109e-09 0 1
0.430000 0.586073 0.55013 3.56109e-09 0 1
0.431000 0.586452 0.549714 3.56109e-09 0 1
0.432000 0.586727 0.549414 3.56109e-09 0 1
0.433000 0.586847 0.549283 3.56109e-09 0 1
0.434000 0.587228 0.548869 3.56109e-09 0 1
0.435000 0.587504 0.548569 3.56109e-09 0 1
0.436000 0.587625 0.548438 3.56109e-09 0 1
0.437000 0.588006 0.548026 3.56109e-09 0 1
0.438000 0.588283 0.547727 3.56109e-09 0 1
0.439000 0.588404 0.547597 3.56109e-09 0 1
0.440000 0.588787 0.547185 3.56109e-09 0 1
0.441000 0.589065 0.546888 3.56109e-09 0 1
0.442000 0.589186 0.546758 3.56109e-09 0 1
0.443000 0.589571 0.546347 3.56109e-09 0 1
0.444000 0.589849 0.546051 3.56109e-09 0 1
0.445000 0.589971 0.545921 3.56109e-09 0 1
0.446000 0.590357 0.545512 3.56109e-09 0 1
0.447000 0.590636 0.545216 3.56109e-09 0 1
0.448000 0.590758 0.545087 3.56109e-09 0 1
0.449000 0.591145 0.544679 3.56109e-09 0 1
0.450000 0.591426 0.544384 3.56109e-09 0 1
0.451000 0.591548 0.544256 3.56109e-09 0 1
0.452000 0.591936 0.543849 3.56109e-09 0 1
0.453000 0.592218 0.543555 3.56109e-09 0 1
0.454000 0.592341 0.543427 3.56109e-09 0 1
0.455000 0.59273 0.543021 3.56109e-09 0 1
0.456000 0.593012 0.542728 3.56109e-09 0 1
0.457000 0.593135 0.5426 3.56109e-09 0 1
0.458000 0.593526 0.542196 3.56109e-09 0 1
0.459000 0.593809 0.541904 3.56109e-09 0 1
0.460000 0.593933 0.541776 3.56109e-09 0 1
0.461000 0.594324 0.541374 3.56109e-09 0 1
0.462000 0.594608 0.541082 3.56109e-09 0 1
0.463000 0.594733 0.540955 3.56109e-09 0 1
0.464000 0.595125 0.540554 3.56109e-09 0 1
0.465000 0.595411 0.540263 3.56109e-09 0 1
0.466000 0.595535 0.540137 3.56109e-09 0 1
0.467000 0.595929 0.539736 3.56109e-09 0 1
0.468000 0.596215 0.539447 3.56109e-09 0 1
0.469000 0.59634 0.53932 3.56109e-09 0 1
0.470000 0.596735 0.538921 3.56109e-09 0 1
0.471000 0.597022 0.538633 3.56109e-09 0 1
0.472000 0.597148 0.538507 3.56109e-09 0 1
0.473000 0.597544 0.538109 3.56109e-09 0 1
0.474000 0.597832 0.537821 3.56109e-09 0 1
0.475000 0.597958 0.537696 3.56109e-09 0 1
0.476000 0.598356 0.537299 3.56109e-09 0 1
0.477000 0.598644 0.537012 3.56109e-09 0 1
0.478000 0.59877 0.536887 3.56109e-09 0 1
0.479000 0.599169 0.536492 3.56109e-09 0 1
0.480000 0.599459 0.536206 3.56109e-09 0 1
0.481000 0.599586 0.536081 3.56109e-09 0 1
0.482000 0.599986 0.535687 3.56109e-09 0 1
0.483000 0.600276 0.535402 3.56109e-09 0 1
0.484000 0.600403 0.535277 3.56109e-09 0 1
0.485000 0.600805 0.534885 3.56109e-09 0 1
0.486000 0.601096 0.5346 3.56109e-09 0 1
0.487000 0.601224 0.534476 3.56109e-09 0 1
0.488000 0.601627 0.534085 3.56109e-09 0 1
0.489000 0.601919 0.533802 3.56109e-09 0 1
0.490000 0.602047 0.533678 3.56109e-09 0 1
0.491000 0.602451 0.533288 3.56109e-09 0 1
0.492000 0.602744 0.533005 3.56109e-09 0 1
0.493000 0.602872 0.532882 3.56109e-09 0 1
0.494000 0.603277 0.532493 3.56109e-09 0 1
0.495000 0.603572 0.532211 3.56109e-09 0 1
0.496000 0.6037 0.532088 3.56109e-09 0 1
0.497000 0.604107 0.531701 3.56109e-09 0 1
0.498000 0.604402 0.53142 3.56109e-09 0 1
0.499000 0.604531 0.531298 3.56109e-09 0 1
0.500000 0.604939 0.530911 3.56109e-09 0 1
0.501000 0.605235 0.530631 3.56109e-09 0 1
0.502000 0.605364 0.530509 3.56109e-09 0 1
0.503000 0.605773 0.530124 3.56109e-09 0 1
0.504000 0.60607 0.529845 3.56109e-09 0 1
0.505000 0.6062 0.529723 3.56109e-09 0 1
0.506000 0.60661 0.529339 3.56109e-09 0 1
0.507000 0.606908 0.529061 3.56109e-09 0 1
0.508000 0.607038 0.52894 3.56109e-09 0 1
0.509000 0.60745 0.528557 3.56109e-09 0 1
0.510000 0.607748 0.52828 3.56109e-09 0 1
0.511000 0.607879 0.528159 3.56109e-09 0 1
0.512000 0.608292 0.527777 3.56109e-09 0 1
0.513000 0.608592 0.527501 3.56109e-09 0 1
0.514000 0.608723 0.52738 3.56109e-09 0 1
0.515000 0.609137 0.527 3.56109e-09 0 1
0.516000 0.609437 0.526724 3.56109e-09 0 1
